1,51/2019,50-51/2019,2019-12-16 08:55:06,
1,51/2020,50-01/2021,2021-01-11 12:23:27,
1,51/2021,49-51/2021,2022-01-06 10:43:30,
1,51/2022,51-52/2022,2023-01-05 09:16:13,
1,51/2023,49-51/2023,2023-12-18 09:15:29,
1,51/2024,50-51/2024,2024-12-16 08:31:02,
1,52/2007,51-03/2008,2008-01-09 11:32:11,
1,52/2008,51-02/2009,2008-12-18 15:02:38,
1,52/2009,51-01/2010,2010-01-08 15:13:05,
1,52/2010,50-02/2011,2011-01-14 16:44:33,
1,52/2011,51-52/2011,2012-01-10 14:56:21,
1,52/2012,51-03/2013,2013-01-07 14:24:29,
1,52/2013,52-03/2014,2013-12-18 16:49:13,2013-12-18 17:13:15
1,52/2014,51-02/2015,2015-01-05 16:41:03,
1,52/2015,51-02/2016,2015-12-28 18:08:06,
1,52/2016,52-01/2017,2017-01-16 17:03:01,
1,52/2017,50-52/2017,2018-01-15 10:17:17,
1,52/2018,50-52/2018,2019-01-08 14:45:46,
1,52/2019,52-01/2020,2020-01-06 08:26:04,
1,52/2020,50-01/2021,2021-01-11 12:25:13,
1,52/2022,51-52/2022,2023-01-09 09:12:50,
1,52/2023,52/2023,2024-01-15 08:45:59,
1,52/2024,52/2024,2025-01-13 14:35:10,
1,53/2007,51-03/2008,2008-01-09 11:32:52,
